# DH21 astrodust enthalpy table
# Stage 2 (silicate + carbonaceous, volume-weighted)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  3.02258037E+00   5.0120E-04   4.18372540E-18
  3.02258037E+00   5.3090E-04   5.03922698E-18
  3.02258037E+00   5.6230E-04   6.05395408E-18
  3.02258037E+00   5.9570E-04   7.26506788E-18
  3.02258037E+00   6.3100E-04   8.70145746E-18
  3.02258037E+00   6.6830E-04   1.04041959E-17
  3.02258037E+00   7.0790E-04   1.24322480E-17
  3.02258037E+00   7.4990E-04   1.48458534E-17
  3.02258037E+00   7.9430E-04   1.77087831E-17
  3.02258037E+00   8.4140E-04   2.11163876E-17
  3.02258037E+00   8.9120E-04   2.51588547E-17
  3.02258037E+00   9.4410E-04   2.99771233E-17
  3.02258037E+00   1.0000E-03   3.56901944E-17
  3.02258037E+00   1.0590E-03   4.24538970E-17
  3.02258037E+00   1.1220E-03   5.05574151E-17
  3.02258037E+00   1.1880E-03   6.00807050E-17
  3.02258037E+00   1.2590E-03   7.15767670E-17
  3.02258037E+00   1.3340E-03   8.52128093E-17
  3.02258037E+00   1.4130E-03   1.01332811E-16
  3.02258037E+00   1.4960E-03   1.20325406E-16
  3.02258037E+00   1.5850E-03   1.43170615E-16
  3.02258037E+00   1.6790E-03   1.70250646E-16
  3.02258037E+00   1.7780E-03   2.02243546E-16
  3.02258037E+00   1.8840E-03   2.40681899E-16
  3.02258037E+00   1.9950E-03   2.85844819E-16
  3.02258037E+00   2.1130E-03   3.39692036E-16
  3.02258037E+00   2.2390E-03   4.04223363E-16
  3.02258037E+00   2.3710E-03   4.80080318E-16
  3.02258037E+00   2.5120E-03   5.70990850E-16
  3.02258037E+00   2.6610E-03   6.78809096E-16
  3.02258037E+00   2.8180E-03   8.06253877E-16
  3.02258037E+00   2.9850E-03   9.58323489E-16
  3.02258037E+00   3.1620E-03   1.13917438E-15
  3.02258037E+00   3.3500E-03   1.35475426E-15
  3.02258037E+00   3.5480E-03   1.60951458E-15
  3.02258037E+00   3.7580E-03   1.91262381E-15
  3.02258037E+00   3.9810E-03   2.27378052E-15
  3.02258037E+00   4.2170E-03   2.70267330E-15
  3.02258037E+00   4.4670E-03   3.21247415E-15
  3.02258037E+00   4.7320E-03   3.81885877E-15
  3.02258037E+00   5.0120E-03   4.53773323E-15
  3.02258037E+00   5.3090E-03   5.39323481E-15
  3.02258037E+00   5.6230E-03   6.40796192E-15
  3.02258037E+00   5.9570E-03   7.61907571E-15
  3.02258037E+00   6.3100E-03   9.05546530E-15
  3.02258037E+00   6.6830E-03   1.07582038E-14
  3.02258037E+00   7.0790E-03   1.27862558E-14
  3.02258037E+00   7.4990E-03   1.51998612E-14
  3.02258037E+00   7.9430E-03   1.80627909E-14
  3.02258037E+00   8.4140E-03   2.14703954E-14
  3.02258037E+00   8.9120E-03   2.55128625E-14
  3.02258037E+00   9.4410E-03   3.03311311E-14
  3.02258037E+00   1.0000E-02   3.60442022E-14
  3.02258037E+00   1.0590E-02   4.28079049E-14
  3.02258037E+00   1.1220E-02   5.09114229E-14
  3.02258037E+00   1.1890E-02   6.05874551E-14
  3.02258037E+00   1.2590E-02   7.19307748E-14
  3.02258037E+00   1.3330E-02   8.53745314E-14
  3.02258037E+00   1.4120E-02   1.01471075E-13
  3.02258037E+00   1.4960E-02   1.20679414E-13
  3.02258037E+00   1.5850E-02   1.43524623E-13
  3.02258037E+00   1.6790E-02   1.70604654E-13
  3.02258037E+00   1.7780E-02   2.02597554E-13
  3.02258037E+00   1.8840E-02   2.41035907E-13
  3.02258037E+00   1.9950E-02   2.86198827E-13
  3.02258037E+00   2.1140E-02   3.40529064E-13
  3.02258037E+00   2.2390E-02   4.04577371E-13
  3.02258037E+00   2.3710E-02   4.80434326E-13
  3.02258037E+00   2.5120E-02   5.71344858E-13
  3.02258037E+00   2.6610E-02   6.79163104E-13
  3.02258037E+00   2.8180E-02   8.06607885E-13
  3.02258037E+00   2.9850E-02   9.58677497E-13
  3.02258037E+00   3.1620E-02   1.13952839E-12
  3.02258037E+00   3.3500E-02   1.35510827E-12
  3.02258037E+00   3.5480E-02   1.60986858E-12
  3.02258037E+00   3.7580E-02   1.91297782E-12
  3.02258037E+00   3.9810E-02   2.27413453E-12
  3.02258037E+00   4.2170E-02   2.70302731E-12
  3.02258037E+00   4.4670E-02   3.21282815E-12
  3.02258037E+00   4.7320E-02   3.81921278E-12
  3.02258037E+00   5.0120E-02   4.53808724E-12
  3.02258037E+00   5.3090E-02   5.39358882E-12
  3.02258037E+00   5.6230E-02   6.40831592E-12
  3.02258037E+00   5.9570E-02   7.61942972E-12
  3.02258037E+00   6.3100E-02   9.05581930E-12
  3.02258037E+00   6.6830E-02   1.07585578E-11
  3.02258037E+00   7.0790E-02   1.27866098E-11
  3.02258037E+00   7.4990E-02   1.52002153E-11
  3.02258037E+00   7.9430E-02   1.80631449E-11
  3.02258037E+00   8.4140E-02   2.14707494E-11
  3.02258037E+00   8.9120E-02   2.55132165E-11
  3.02258037E+00   9.4410E-02   3.03314851E-11
  3.02258037E+00   1.0000E-01   3.60445562E-11
  3.02258037E+00   1.0590E-01   4.28082589E-11
  3.02258037E+00   1.1220E-01   5.09117769E-11
  3.02258037E+00   1.1890E-01   6.05878092E-11
  3.02258037E+00   1.2590E-01   7.19311288E-11
  3.02258037E+00   1.3330E-01   8.53748854E-11
  3.02258037E+00   1.4120E-01   1.01471429E-10
  3.02258037E+00   1.4960E-01   1.20679768E-10
  3.02258037E+00   1.5850E-01   1.43524977E-10
  3.02258037E+00   1.6790E-01   1.70605008E-10
  3.02258037E+00   1.7780E-01   2.02597908E-10
  3.02258037E+00   1.8840E-01   2.41036261E-10
  3.02258037E+00   1.9950E-01   2.86199181E-10
  3.02258037E+00   2.1130E-01   3.40046397E-10
  3.02258037E+00   2.2390E-01   4.04577725E-10
  3.02258037E+00   2.3710E-01   4.80434680E-10
  3.02258037E+00   2.5120E-01   5.71345212E-10
  3.02258037E+00   2.6610E-01   6.79163458E-10
  3.02258037E+00   2.8180E-01   8.06608239E-10
  3.02258037E+00   2.9850E-01   9.58677851E-10
  3.02258037E+00   3.1620E-01   1.13952874E-09
  3.02258037E+00   3.3500E-01   1.35510862E-09
  3.02258037E+00   3.5480E-01   1.60986894E-09
  3.02258037E+00   3.7580E-01   1.91297817E-09
  3.02258037E+00   3.9810E-01   2.27413488E-09
  3.02258037E+00   4.2170E-01   2.70302766E-09
  3.02258037E+00   4.4670E-01   3.21282851E-09
  3.02258037E+00   4.7320E-01   3.81921314E-09
  3.02258037E+00   5.0120E-01   4.53808759E-09
  3.02258037E+00   5.3090E-01   5.39358917E-09
  3.02258037E+00   5.6230E-01   6.40831628E-09
  3.02258037E+00   5.9570E-01   7.61943007E-09
  3.02258037E+00   6.3100E-01   9.05581966E-09
  3.02258037E+00   6.6830E-01   1.07585581E-08
  3.02258037E+00   7.0790E-01   1.27866102E-08
  3.02258037E+00   7.4990E-01   1.52002156E-08
  3.02258037E+00   7.9430E-01   1.80631453E-08
  3.02258037E+00   8.4140E-01   2.14707498E-08
  3.02258037E+00   8.9130E-01   2.55218062E-08
  3.02258037E+00   9.4410E-01   3.03314855E-08
  3.02258037E+00   1.0000E+00   3.60445566E-08
  3.02258037E+00   1.0590E+00   4.28082592E-08
  3.02258037E+00   1.1220E+00   5.09117773E-08
  3.02258037E+00   1.1890E+00   6.05878095E-08
  3.02258037E+00   1.2590E+00   7.19311292E-08
  3.02258037E+00   1.3340E+00   8.55671715E-08
  3.02258037E+00   1.4130E+00   1.01687173E-07
  3.02258037E+00   1.4960E+00   1.20679768E-07
  3.02258037E+00   1.5850E+00   1.43524977E-07
  3.02258037E+00   1.6790E+00   1.70605008E-07
  3.02258037E+00   1.7780E+00   2.02597908E-07
  3.02258037E+00   1.8840E+00   2.41036262E-07
  3.02258037E+00   1.9950E+00   2.86199182E-07
  3.02258037E+00   2.1140E+00   3.40529418E-07
  3.02258037E+00   2.2390E+00   4.04577725E-07
  3.02258037E+00   2.3710E+00   4.80434680E-07
  3.02258037E+00   2.5120E+00   5.71345213E-07
  3.02258037E+00   2.6610E+00   6.79163458E-07
  3.02258037E+00   2.8180E+00   8.06608239E-07
  3.02258037E+00   2.9850E+00   9.58677851E-07
  3.02258037E+00   3.1620E+00   1.13952874E-06
  3.02258037E+00   3.3500E+00   1.35510862E-06
  3.02258037E+00   3.5480E+00   1.60986894E-06
  3.02258037E+00   3.7580E+00   1.91297817E-06
  3.02258037E+00   3.9810E+00   2.27413488E-06
  3.02258037E+00   4.2170E+00   2.70302766E-06
  3.02258037E+00   4.4670E+00   3.21282851E-06
  3.02258037E+00   4.7320E+00   3.81921314E-06
  3.02258037E+00   5.0120E+00   4.53808759E-06
  3.13845488E+00   3.1620E-04   8.78988809E-19
  3.13845488E+00   3.3500E-04   1.12032886E-18
  3.13845488E+00   3.5480E-04   1.40553112E-18
  3.13845488E+00   3.7580E-04   1.74485963E-18
  3.13845488E+00   3.9810E-04   2.14917185E-18
  3.13845488E+00   4.2170E-04   2.62931409E-18
  3.13845488E+00   4.4670E-04   3.20003231E-18
  3.13845488E+00   4.7310E-04   3.87616527E-18
  3.13845488E+00   5.0120E-04   4.68364989E-18
  3.13845488E+00   5.3090E-04   5.64137747E-18
  3.13845488E+00   5.6230E-04   6.77735684E-18
  3.13845488E+00   5.9570E-04   8.13318962E-18
  3.13845488E+00   6.3100E-04   9.74121696E-18
  3.13845488E+00   6.6830E-04   1.16474199E-17
  3.13845488E+00   7.0790E-04   1.39178089E-17
  3.13845488E+00   7.4990E-04   1.66198220E-17
  3.13845488E+00   7.9430E-04   1.98248503E-17
  3.13845488E+00   8.4140E-04   2.36396379E-17
  3.13845488E+00   8.9120E-04   2.81651494E-17
  3.13845488E+00   9.4410E-04   3.35591649E-17
  3.13845488E+00   1.0000E-03   3.99549050E-17
  3.13845488E+00   1.0590E-03   4.75268192E-17
  3.13845488E+00   1.1220E-03   5.65986468E-17
  3.13845488E+00   1.1880E-03   6.72598982E-17
  3.13845488E+00   1.2590E-03   8.01296531E-17
  3.13845488E+00   1.3340E-03   9.53951000E-17
  3.13845488E+00   1.4130E-03   1.13441320E-16
  3.13845488E+00   1.4960E-03   1.34703388E-16
  3.13845488E+00   1.5850E-03   1.60278428E-16
  3.13845488E+00   1.6790E-03   1.90594319E-16
  3.13845488E+00   1.7780E-03   2.26410130E-16
  3.13845488E+00   1.8840E-03   2.69441577E-16
  3.13845488E+00   1.9950E-03   3.20001127E-16
  3.13845488E+00   2.1130E-03   3.80282680E-16
  3.13845488E+00   2.2390E-03   4.52525016E-16
  3.13845488E+00   2.3710E-03   5.37446307E-16
  3.13845488E+00   2.5120E-03   6.39219964E-16
  3.13845488E+00   2.6610E-03   7.59921680E-16
  3.13845488E+00   2.8180E-03   9.02595153E-16
  3.13845488E+00   2.9850E-03   1.07283594E-15
  3.13845488E+00   3.1620E-03   1.27529715E-15
  3.13845488E+00   3.3500E-03   1.51663721E-15
  3.13845488E+00   3.5480E-03   1.80183947E-15
  3.13845488E+00   3.7580E-03   2.14116797E-15
  3.13845488E+00   3.9810E-03   2.54548020E-15
  3.13845488E+00   4.2170E-03   3.02562244E-15
  3.13845488E+00   4.4670E-03   3.59634065E-15
  3.13845488E+00   4.7320E-03   4.27518368E-15
  3.13845488E+00   5.0120E-03   5.07995823E-15
  3.13845488E+00   5.3090E-03   6.03768582E-15
  3.13845488E+00   5.6230E-03   7.17366518E-15
  3.13845488E+00   5.9570E-03   8.52949797E-15
  3.13845488E+00   6.3100E-03   1.01375253E-14
  3.13845488E+00   6.6830E-03   1.20437282E-14
  3.13845488E+00   7.0790E-03   1.43141172E-14
  3.13845488E+00   7.4990E-03   1.70161304E-14
  3.13845488E+00   7.9430E-03   2.02211586E-14
  3.13845488E+00   8.4140E-03   2.40359462E-14
  3.13845488E+00   8.9120E-03   2.85614578E-14
  3.13845488E+00   9.4410E-03   3.39554732E-14
  3.13845488E+00   1.0000E-02   4.03512134E-14
  3.13845488E+00   1.0590E-02   4.79231276E-14
  3.13845488E+00   1.1220E-02   5.69949551E-14
  3.13845488E+00   1.1890E-02   6.78272005E-14
  3.13845488E+00   1.2590E-02   8.05259615E-14
  3.13845488E+00   1.3330E-02   9.55761460E-14
  3.13845488E+00   1.4120E-02   1.13596105E-13
  3.13845488E+00   1.4960E-02   1.35099697E-13
  3.13845488E+00   1.5850E-02   1.60674736E-13
  3.13845488E+00   1.6790E-02   1.90990627E-13
  3.13845488E+00   1.7780E-02   2.26806438E-13
  3.13845488E+00   1.8840E-02   2.69837886E-13
  3.13845488E+00   1.9950E-02   3.20397435E-13
  3.13845488E+00   2.1140E-02   3.81219726E-13
  3.13845488E+00   2.2390E-02   4.52921324E-13
  3.13845488E+00   2.3710E-02   5.37842615E-13
  3.13845488E+00   2.5120E-02   6.39616272E-13
  3.13845488E+00   2.6610E-02   7.60317988E-13
  3.13845488E+00   2.8180E-02   9.02991462E-13
  3.13845488E+00   2.9850E-02   1.07323225E-12
  3.13845488E+00   3.1620E-02   1.27569346E-12
  3.13845488E+00   3.3500E-02   1.51703352E-12
  3.13845488E+00   3.5480E-02   1.80223577E-12
  3.13845488E+00   3.7580E-02   2.14156428E-12
  3.13845488E+00   3.9810E-02   2.54587651E-12
  3.13845488E+00   4.2170E-02   3.02601875E-12
  3.13845488E+00   4.4670E-02   3.59673696E-12
  3.13845488E+00   4.7320E-02   4.27557999E-12
  3.13845488E+00   5.0120E-02   5.08035454E-12
  3.13845488E+00   5.3090E-02   6.03808213E-12
  3.13845488E+00   5.6230E-02   7.17406149E-12
  3.13845488E+00   5.9570E-02   8.52989428E-12
  3.13845488E+00   6.3100E-02   1.01379216E-11
  3.13845488E+00   6.6830E-02   1.20441245E-11
  3.13845488E+00   7.0790E-02   1.43145135E-11
  3.13845488E+00   7.4990E-02   1.70165267E-11
  3.13845488E+00   7.9430E-02   2.02215549E-11
  3.13845488E+00   8.4140E-02   2.40363425E-11
  3.13845488E+00   8.9120E-02   2.85618541E-11
  3.13845488E+00   9.4410E-02   3.39558695E-11
  3.13845488E+00   1.0000E-01   4.03516097E-11
  3.13845488E+00   1.0590E-01   4.79235239E-11
  3.13845488E+00   1.1220E-01   5.69953515E-11
  3.13845488E+00   1.1890E-01   6.78275968E-11
  3.13845488E+00   1.2590E-01   8.05263578E-11
  3.13845488E+00   1.3330E-01   9.55765423E-11
  3.13845488E+00   1.4120E-01   1.13596502E-10
  3.13845488E+00   1.4960E-01   1.35100093E-10
  3.13845488E+00   1.5850E-01   1.60675133E-10
  3.13845488E+00   1.6790E-01   1.90991023E-10
  3.13845488E+00   1.7780E-01   2.26806835E-10
  3.13845488E+00   1.8840E-01   2.69838282E-10
  3.13845488E+00   1.9950E-01   3.20397831E-10
  3.13845488E+00   2.1130E-01   3.80679385E-10
  3.13845488E+00   2.2390E-01   4.52921721E-10
  3.13845488E+00   2.3710E-01   5.37843011E-10
  3.13845488E+00   2.5120E-01   6.39616669E-10
  3.13845488E+00   2.6610E-01   7.60318384E-10
  3.13845488E+00   2.8180E-01   9.02991858E-10
  3.13845488E+00   2.9850E-01   1.07323265E-09
  3.13845488E+00   3.1620E-01   1.27569386E-09
  3.13845488E+00   3.3500E-01   1.51703391E-09
  3.13845488E+00   3.5480E-01   1.80223617E-09
  3.13845488E+00   3.7580E-01   2.14156468E-09
  3.13845488E+00   3.9810E-01   2.54587690E-09
  3.13845488E+00   4.2170E-01   3.02601914E-09
  3.13845488E+00   4.4670E-01   3.59673736E-09
  3.13845488E+00   4.7320E-01   4.27558039E-09
  3.13845488E+00   5.0120E-01   5.08035494E-09
  3.13845488E+00   5.3090E-01   6.03808252E-09
  3.13845488E+00   5.6230E-01   7.17406189E-09
  3.13845488E+00   5.9570E-01   8.52989467E-09
  3.13845488E+00   6.3100E-01   1.01379220E-08
  3.13845488E+00   6.6830E-01   1.20441249E-08
  3.13845488E+00   7.0790E-01   1.43145139E-08
  3.13845488E+00   7.4990E-01   1.70165271E-08
  3.13845488E+00   7.9430E-01   2.02215553E-08
  3.13845488E+00   8.4140E-01   2.40363429E-08
  3.13845488E+00   8.9130E-01   2.85714702E-08
  3.13845488E+00   9.4410E-01   3.39558699E-08
  3.13845488E+00   1.0000E+00   4.03516101E-08
  3.13845488E+00   1.0590E+00   4.79235243E-08
  3.13845488E+00   1.1220E+00   5.69953518E-08
  3.13845488E+00   1.1890E+00   6.78275972E-08
  3.13845488E+00   1.2590E+00   8.05263582E-08
  3.13845488E+00   1.3340E+00   9.57918051E-08
  3.13845488E+00   1.4130E+00   1.13838025E-07
  3.13845488E+00   1.4960E+00   1.35100093E-07
  3.13845488E+00   1.5850E+00   1.60675133E-07
  3.13845488E+00   1.6790E+00   1.90991024E-07
  3.13845488E+00   1.7780E+00   2.26806835E-07
  3.13845488E+00   1.8840E+00   2.69838282E-07
  3.13845488E+00   1.9950E+00   3.20397832E-07
  3.13845488E+00   2.1140E+00   3.81220123E-07
  3.13845488E+00   2.2390E+00   4.52921721E-07
  3.13845488E+00   2.3710E+00   5.37843012E-07
  3.13845488E+00   2.5120E+00   6.39616669E-07
  3.13845488E+00   2.6610E+00   7.60318385E-07
  3.13845488E+00   2.8180E+00   9.02991858E-07
  3.13845488E+00   2.9850E+00   1.07323265E-06
  3.13845488E+00   3.1620E+00   1.27569386E-06
  3.13845488E+00   3.3500E+00   1.51703391E-06
  3.13845488E+00   3.5480E+00   1.80223617E-06
  3.13845488E+00   3.7580E+00   2.14156468E-06
  3.13845488E+00   3.9810E+00   2.54587690E-06
  3.13845488E+00   4.2170E+00   3.02601914E-06
  3.13845488E+00   4.4670E+00   3.59673736E-06
  3.13845488E+00   4.7320E+00   4.27558039E-06
  3.13845488E+00   5.0120E+00   5.08035494E-06
  3.25877158E+00   3.1620E-04   9.84022866E-19
  3.25877158E+00   3.3500E-04   1.25420141E-18
  3.25877158E+00   3.5480E-04   1.57348339E-18
  3.25877158E+00   3.7580E-04   1.95335934E-18
  3.25877158E+00   3.9810E-04   2.40598412E-18
  3.25877158E+00   4.2170E-04   2.94350009E-18
  3.25877158E+00   4.4670E-04   3.58241523E-18
  3.25877158E+00   4.7310E-04   4.33934147E-18
  3.25877158E+00   5.0120E-04   5.24331500E-18
  3.25877158E+00   5.3090E-04   6.31548450E-18
  3.25877158E+00   5.6230E-04   7.58720565E-18
  3.25877158E+00   5.9570E-04   9.10505121E-18
  3.25877158E+00   6.3100E-04   1.09052268E-17
  3.25877158E+00   6.6830E-04   1.30392080E-17
  3.25877158E+00   7.0790E-04   1.55808930E-17
  3.25877158E+00   7.4990E-04   1.86057783E-17
  3.25877158E+00   7.9430E-04   2.21937856E-17
  3.25877158E+00   8.4140E-04   2.64644143E-17
  3.25877158E+00   8.9120E-04   3.15306936E-17
  3.25877158E+00   9.4410E-04   3.75692571E-17
  3.25877158E+00   1.0000E-03   4.47292446E-17
  3.25877158E+00   1.0590E-03   5.32059509E-17
  3.25877158E+00   1.1220E-03   6.33618000E-17
  3.25877158E+00   1.1880E-03   7.52969983E-17
  3.25877158E+00   1.2590E-03   8.97046011E-17
  3.25877158E+00   1.3340E-03   1.06794165E-16
  3.25877158E+00   1.4130E-03   1.26996785E-16
  3.25877158E+00   1.4960E-03   1.50799525E-16
  3.25877158E+00   1.5850E-03   1.79430608E-16
  3.25877158E+00   1.6790E-03   2.13369041E-16
  3.25877158E+00   1.7780E-03   2.53464597E-16
  3.25877158E+00   1.8840E-03   3.01638009E-16
  3.25877158E+00   1.9950E-03   3.58239080E-16
  3.25877158E+00   2.1130E-03   4.25723868E-16
  3.25877158E+00   2.2390E-03   5.06598670E-16
  3.25877158E+00   2.3710E-03   6.01667476E-16
  3.25877158E+00   2.5120E-03   7.15602392E-16
  3.25877158E+00   2.6610E-03   8.50727139E-16
  3.25877158E+00   2.8180E-03   1.01044912E-15
  3.25877158E+00   2.9850E-03   1.20103252E-15
  3.25877158E+00   3.1620E-03   1.42768647E-15
  3.25877158E+00   3.3500E-03   1.69786501E-15
  3.25877158E+00   3.5480E-03   2.01714700E-15
  3.25877158E+00   3.7580E-03   2.39702295E-15
  3.25877158E+00   3.9810E-03   2.84964772E-15
  3.25877158E+00   4.2170E-03   3.38716369E-15
  3.25877158E+00   4.4670E-03   4.02607884E-15
  3.25877158E+00   4.7320E-03   4.78603898E-15
  3.25877158E+00   5.0120E-03   5.68697860E-15
  3.25877158E+00   5.3090E-03   6.75914810E-15
  3.25877158E+00   5.6230E-03   8.03086925E-15
  3.25877158E+00   5.9570E-03   9.54871481E-15
  3.25877158E+00   6.3100E-03   1.13488904E-14
  3.25877158E+00   6.6830E-03   1.34828716E-14
  3.25877158E+00   7.0790E-03   1.60245566E-14
  3.25877158E+00   7.4990E-03   1.90494419E-14
  3.25877158E+00   7.9430E-03   2.26374492E-14
  3.25877158E+00   8.4140E-03   2.69080779E-14
  3.25877158E+00   8.9120E-03   3.19743572E-14
  3.25877158E+00   9.4410E-03   3.80129207E-14
  3.25877158E+00   1.0000E-02   4.51729082E-14
  3.25877158E+00   1.0590E-02   5.36496145E-14
  3.25877158E+00   1.1220E-02   6.38054636E-14
  3.25877158E+00   1.1890E-02   7.59320884E-14
  3.25877158E+00   1.2590E-02   9.01482647E-14
  3.25877158E+00   1.3330E-02   1.06996844E-13
  3.25877158E+00   1.4120E-02   1.27170065E-13
  3.25877158E+00   1.4960E-02   1.51243189E-13
  3.25877158E+00   1.5850E-02   1.79874272E-13
  3.25877158E+00   1.6790E-02   2.13812705E-13
  3.25877158E+00   1.7780E-02   2.53908261E-13
  3.25877158E+00   1.8840E-02   3.02081673E-13
  3.25877158E+00   1.9950E-02   3.58682744E-13
  3.25877158E+00   2.1140E-02   4.26772884E-13
  3.25877158E+00   2.2390E-02   5.07042334E-13
  3.25877158E+00   2.3710E-02   6.02111140E-13
  3.25877158E+00   2.5120E-02   7.16046055E-13
  3.25877158E+00   2.6610E-02   8.51170802E-13
  3.25877158E+00   2.8180E-02   1.01089278E-12
  3.25877158E+00   2.9850E-02   1.20147618E-12
  3.25877158E+00   3.1620E-02   1.42813013E-12
  3.25877158E+00   3.3500E-02   1.69830868E-12
  3.25877158E+00   3.5480E-02   2.01759066E-12
  3.25877158E+00   3.7580E-02   2.39746661E-12
  3.25877158E+00   3.9810E-02   2.85009139E-12
  3.25877158E+00   4.2170E-02   3.38760735E-12
  3.25877158E+00   4.4670E-02   4.02652250E-12
  3.25877158E+00   4.7320E-02   4.78648264E-12
  3.25877158E+00   5.0120E-02   5.68742226E-12
  3.25877158E+00   5.3090E-02   6.75959176E-12
  3.25877158E+00   5.6230E-02   8.03131291E-12
  3.25877158E+00   5.9570E-02   9.54915847E-12
  3.25877158E+00   6.3100E-02   1.13493341E-11
  3.25877158E+00   6.6830E-02   1.34833153E-11
  3.25877158E+00   7.0790E-02   1.60250003E-11
  3.25877158E+00   7.4990E-02   1.90498856E-11
  3.25877158E+00   7.9430E-02   2.26378928E-11
  3.25877158E+00   8.4140E-02   2.69085215E-11
  3.25877158E+00   8.9120E-02   3.19748008E-11
  3.25877158E+00   9.4410E-02   3.80133644E-11
  3.25877158E+00   1.0000E-01   4.51733519E-11
  3.25877158E+00   1.0590E-01   5.36500582E-11
  3.25877158E+00   1.1220E-01   6.38059073E-11
  3.25877158E+00   1.1890E-01   7.59325320E-11
  3.25877158E+00   1.2590E-01   9.01487084E-11
  3.25877158E+00   1.3330E-01   1.06997287E-10
  3.25877158E+00   1.4120E-01   1.27170509E-10
  3.25877158E+00   1.4960E-01   1.51243633E-10
  3.25877158E+00   1.5850E-01   1.79874715E-10
  3.25877158E+00   1.6790E-01   2.13813148E-10
  3.25877158E+00   1.7780E-01   2.53908705E-10
  3.25877158E+00   1.8840E-01   3.02082116E-10
  3.25877158E+00   1.9950E-01   3.58683187E-10
