# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.059000E+02  1.58806961E-025
  1.072000E+02  1.61453170E-025
  1.084000E+02  1.63777432E-025
  1.097000E+02  1.66254869E-025
  1.109000E+02  1.68342209E-025
  1.122000E+02  1.70439587E-025
  1.135000E+02  1.72405521E-025
  1.148000E+02  1.74358980E-025
  1.161000E+02  1.76050598E-025
  1.175000E+02  1.77826501E-025
  1.188000E+02  1.79270497E-025
  1.202000E+02  1.80736838E-025
  1.216000E+02  1.81938367E-025
  1.230000E+02  1.83150389E-025
  1.244000E+02  1.84166864E-025
  1.259000E+02  1.85033654E-025
  1.273000E+02  1.85788274E-025
  1.288000E+02  1.86435309E-025
  1.303000E+02  1.86951909E-025
  1.318000E+02  1.87226762E-025
  1.334000E+02  1.87465072E-025
  1.349000E+02  1.87576394E-025
  1.365000E+02  1.87540570E-025
  1.380000E+02  1.87385615E-025
  1.396000E+02  1.87082151E-025
  1.412000E+02  1.86675410E-025
  1.429000E+02  1.86097267E-025
  1.445000E+02  1.85450939E-025
  1.462000E+02  1.84631354E-025
  1.479000E+02  1.83723249E-025
  1.496000E+02  1.82686343E-025
  1.514000E+02  1.81510298E-025
  1.531000E+02  1.80281497E-025
  1.549000E+02  1.78919924E-025
  1.567000E+02  1.77445689E-025
  1.585000E+02  1.75914378E-025
  1.603000E+02  1.74408363E-025
  1.622000E+02  1.72603091E-025
  1.641000E+02  1.70756319E-025
  1.660000E+02  1.68876262E-025
  1.679000E+02  1.66873515E-025
  1.698000E+02  1.65005154E-025
  1.718000E+02  1.62813763E-025
  1.738000E+02  1.60608630E-025
  1.758000E+02  1.58394773E-025
  1.778000E+02  1.56239990E-025
  1.799000E+02  1.53826648E-025
  1.820000E+02  1.51421331E-025
  1.841000E+02  1.49074855E-025
  1.862000E+02  1.46611318E-025
  1.884000E+02  1.44053758E-025
  1.906000E+02  1.41558854E-025
  1.928000E+02  1.39026433E-025
  1.950000E+02  1.36471346E-025
  1.972000E+02  1.34002412E-025
  1.995000E+02  1.31372924E-025
  2.018000E+02  1.28749649E-025
  2.042000E+02  1.26103738E-025
  2.065000E+02  1.23535259E-025
  2.089000E+02  1.20957741E-025
  2.114000E+02  1.18210951E-025
  2.138000E+02  1.15707901E-025
  2.163000E+02  1.13050154E-025
  2.188000E+02  1.10418293E-025
  2.213000E+02  1.07931136E-025
  2.239000E+02  1.05303287E-025
  2.265000E+02  1.02781277E-025
  2.291000E+02  1.00266520E-025
  2.317000E+02  9.78569953E-026
  2.344000E+02  9.53284428E-026
  2.371000E+02  9.29080760E-026
  2.399000E+02  9.04201043E-026
  2.427000E+02  8.80408857E-026
  2.455000E+02  8.56826038E-026
  2.483000E+02  8.33979778E-026
  2.512000E+02  8.10617272E-026
  2.541000E+02  7.88310276E-026
  2.570000E+02  7.66314206E-026
  2.600000E+02  7.44301640E-026
  2.630000E+02  7.22651475E-026
  2.661000E+02  7.01351246E-026
  2.691000E+02  6.81130522E-026
  2.723000E+02  6.60243276E-026
  2.754000E+02  6.40874176E-026
  2.786000E+02  6.21002915E-026
  2.818000E+02  6.02395373E-026
  2.851000E+02  5.83352855E-026
  2.884000E+02  5.64995611E-026
  2.917000E+02  5.47078819E-026
  2.951000E+02  5.29818614E-026
  2.985000E+02  5.12506741E-026
  3.020000E+02  4.95830127E-026
  3.055000E+02  4.79694089E-026
  3.090000E+02  4.63782257E-026
  3.126000E+02  4.48498592E-026
  3.162000E+02  4.33212844E-026
  3.199000E+02  4.18560227E-026
  3.236000E+02  4.04139761E-026
  3.273000E+02  3.90495619E-026
  3.311000E+02  3.77170316E-026
  3.350000E+02  3.63737828E-026
  3.388000E+02  3.51191298E-026
  3.428000E+02  3.38418032E-026
  3.467000E+02  3.26831917E-026
  3.508000E+02  3.14926600E-026
  3.548000E+02  3.03715228E-026
  3.589000E+02  2.92698966E-026
  3.631000E+02  2.81829526E-026
  3.673000E+02  2.71575131E-026
  3.715000E+02  2.61875636E-026
  3.758000E+02  2.52012083E-026
  3.802000E+02  2.42646321E-026
  3.846000E+02  2.33365063E-026
  3.890000E+02  2.24749456E-026
  3.935000E+02  2.16299137E-026
  3.981000E+02  2.08007195E-026
  4.027000E+02  2.00077169E-026
  4.074000E+02  1.92307592E-026
  4.121000E+02  1.84997942E-026
  4.169000E+02  1.77739204E-026
  4.217000E+02  1.70782590E-026
  4.266000E+02  1.64210901E-026
  4.315000E+02  1.57823253E-026
  4.365000E+02  1.51486182E-026
  4.416000E+02  1.45513190E-026
  4.467000E+02  1.39704830E-026
  4.519000E+02  1.34143854E-026
  4.571000E+02  1.28833859E-026
  4.624000E+02  1.23582864E-026
  4.677000E+02  1.18649253E-026
  4.731000E+02  1.13928808E-026
  4.786000E+02  1.09191581E-026
  4.842000E+02  1.04741182E-026
  4.898000E+02  1.00428924E-026
