# DH21 astrodust enthalpy table
# Stage 1 (silicate-only, literal DL01 prefactor, rho=3.5)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  1.34010526E+03   2.5120E-03   1.97179745E-09
  1.34010526E+03   2.6610E-03   2.34406221E-09
  1.34010526E+03   2.8180E-03   2.78409163E-09
  1.34010526E+03   2.9850E-03   3.30914337E-09
  1.34010526E+03   3.1620E-03   3.93356843E-09
  1.34010526E+03   3.3500E-03   4.67790248E-09
  1.34010526E+03   3.5480E-03   5.55751508E-09
  1.34010526E+03   3.7580E-03   6.60406231E-09
  1.34010526E+03   3.9810E-03   7.85103045E-09
  1.34010526E+03   4.2170E-03   9.33187134E-09
  1.34010526E+03   4.4670E-03   1.10920640E-08
  1.34010526E+03   4.7320E-03   1.31857322E-08
  1.34010526E+03   5.0120E-03   1.56677947E-08
  1.34010526E+03   5.3090E-03   1.86215906E-08
  1.34010526E+03   5.6230E-03   2.21251455E-08
  1.34010526E+03   5.9570E-03   2.63067660E-08
  1.34010526E+03   6.3100E-03   3.12661977E-08
  1.34010526E+03   6.6830E-03   3.71452539E-08
  1.34010526E+03   7.0790E-03   4.41475223E-08
  1.34010526E+03   7.4990E-03   5.24809936E-08
  1.34010526E+03   7.9430E-03   6.23658496E-08
  1.34010526E+03   8.4140E-03   7.41313078E-08
  1.34010526E+03   8.9120E-03   8.80887603E-08
  1.34010526E+03   9.4410E-03   1.04724828E-07
  1.34010526E+03   1.0000E-02   1.24450386E-07
  1.34010526E+03   1.0590E-02   1.47803466E-07
  1.34010526E+03   1.1220E-02   1.75782535E-07
  1.34010526E+03   1.1890E-02   2.09191035E-07
  1.34010526E+03   1.2590E-02   2.48356189E-07
  1.34010526E+03   1.3330E-02   2.94773535E-07
  1.34010526E+03   1.4120E-02   3.50350175E-07
  1.34010526E+03   1.4960E-02   4.16670933E-07
  1.34010526E+03   1.5850E-02   4.95548735E-07
  1.34010526E+03   1.6790E-02   5.89048134E-07
  1.34010526E+03   1.7780E-02   6.99510229E-07
  1.34010526E+03   1.8840E-02   8.32226581E-07
  1.34010526E+03   1.9950E-02   9.88160890E-07
  1.34010526E+03   2.1140E-02   1.17574725E-06
  1.34010526E+03   2.2390E-02   1.39688726E-06
  1.34010526E+03   2.3710E-02   1.65879906E-06
  1.34010526E+03   2.5120E-02   1.97268645E-06
  1.34010526E+03   2.6610E-02   2.34495121E-06
  1.34010526E+03   2.8180E-02   2.78498063E-06
  1.34010526E+03   2.9850E-02   3.31003238E-06
  1.34010526E+03   3.1620E-02   3.93445743E-06
  1.34010526E+03   3.3500E-02   4.67879148E-06
  1.34010526E+03   3.5480E-02   5.55840409E-06
  1.34010526E+03   3.7580E-02   6.60495131E-06
  1.34010526E+03   3.9810E-02   7.85191945E-06
  1.34010526E+03   4.2170E-02   9.33276034E-06
  1.34010526E+03   4.4670E-02   1.10929530E-05
  1.34010526E+03   4.7320E-02   1.31866212E-05
  1.34010526E+03   5.0120E-02   1.56686837E-05
  1.34010526E+03   5.3090E-02   1.86224796E-05
  1.34010526E+03   5.6230E-02   2.21260345E-05
  1.34010526E+03   5.9570E-02   2.63076550E-05
  1.34010526E+03   6.3100E-02   3.12670867E-05
  1.34010526E+03   6.6830E-02   3.71461429E-05
  1.34010526E+03   7.0790E-02   4.41484113E-05
  1.34010526E+03   7.4990E-02   5.24818826E-05
  1.34010526E+03   7.9430E-02   6.23667386E-05
  1.34010526E+03   8.4140E-02   7.41321968E-05
  1.34010526E+03   8.9120E-02   8.80896493E-05
  1.34010526E+03   9.4410E-02   1.04725717E-04
  1.34010526E+03   1.0000E-01   1.24451275E-04
  1.34010526E+03   1.0590E-01   1.47804355E-04
  1.34010526E+03   1.1220E-01   1.75783424E-04
  1.34010526E+03   1.1890E-01   2.09191924E-04
  1.34010526E+03   1.2590E-01   2.48357078E-04
  1.34010526E+03   1.3330E-01   2.94774424E-04
  1.34010526E+03   1.4120E-01   3.50351064E-04
  1.34010526E+03   1.4960E-01   4.16671822E-04
  1.34010526E+03   1.5850E-01   4.95549624E-04
  1.34010526E+03   1.6790E-01   5.89049023E-04
  1.34010526E+03   1.7780E-01   6.99511118E-04
  1.34010526E+03   1.8840E-01   8.32227470E-04
  1.34010526E+03   1.9950E-01   9.88161779E-04
  1.34010526E+03   2.1130E-01   1.17408041E-03
  1.34010526E+03   2.2390E-01   1.39688815E-03
  1.34010526E+03   2.3710E-01   1.65879995E-03
  1.34010526E+03   2.5120E-01   1.97268734E-03
  1.34010526E+03   2.6610E-01   2.34495210E-03
  1.34010526E+03   2.8180E-01   2.78498152E-03
  1.34010526E+03   2.9850E-01   3.31003326E-03
  1.34010526E+03   3.1620E-01   3.93445832E-03
  1.34010526E+03   3.3500E-01   4.67879237E-03
  1.34010526E+03   3.5480E-01   5.55840497E-03
  1.34010526E+03   3.7580E-01   6.60495220E-03
  1.34010526E+03   3.9810E-01   7.85192034E-03
  1.34010526E+03   4.2170E-01   9.33276123E-03
  1.34010526E+03   4.4670E-01   1.10929539E-02
  1.34010526E+03   4.7320E-01   1.31866221E-02
  1.34010526E+03   5.0120E-01   1.56686846E-02
  1.34010526E+03   5.3090E-01   1.86224805E-02
  1.34010526E+03   5.6230E-01   2.21260354E-02
  1.34010526E+03   5.9570E-01   2.63076559E-02
  1.34010526E+03   6.3100E-01   3.12670876E-02
  1.34010526E+03   6.6830E-01   3.71461438E-02
  1.34010526E+03   7.0790E-01   4.41484122E-02
  1.34010526E+03   7.4990E-01   5.24818835E-02
  1.34010526E+03   7.9430E-01   6.23667395E-02
  1.34010526E+03   8.4140E-01   7.41321977E-02
  1.34010526E+03   8.9130E-01   8.81193067E-02
  1.34010526E+03   9.4410E-01   1.04725718E-01
  1.34010526E+03   1.0000E+00   1.24451275E-01
  1.34010526E+03   1.0590E+00   1.47804356E-01
  1.34010526E+03   1.1220E+00   1.75783425E-01
  1.34010526E+03   1.1890E+00   2.09191925E-01
  1.34010526E+03   1.2590E+00   2.48357078E-01
  1.34010526E+03   1.3340E+00   2.95438331E-01
  1.34010526E+03   1.4130E+00   3.51095964E-01
  1.34010526E+03   1.4960E+00   4.16671823E-01
  1.34010526E+03   1.5850E+00   4.95549625E-01
  1.34010526E+03   1.6790E+00   5.89049024E-01
  1.34010526E+03   1.7780E+00   6.99511119E-01
  1.34010526E+03   1.8840E+00   8.32227471E-01
  1.34010526E+03   1.9950E+00   9.88161779E-01
  1.34010526E+03   2.1140E+00   1.17574814E+00
  1.34010526E+03   2.2390E+00   1.39688815E+00
  1.34010526E+03   2.3710E+00   1.65879995E+00
  1.34010526E+03   2.5120E+00   1.97268734E+00
  1.34010526E+03   2.6610E+00   2.34495210E+00
  1.34010526E+03   2.8180E+00   2.78498152E+00
  1.34010526E+03   2.9850E+00   3.31003327E+00
  1.34010526E+03   3.1620E+00   3.93445832E+00
  1.34010526E+03   3.3500E+00   4.67879237E+00
  1.34010526E+03   3.5480E+00   5.55840497E+00
  1.34010526E+03   3.7580E+00   6.60495220E+00
  1.34010526E+03   3.9810E+00   7.85192034E+00
  1.34010526E+03   4.2170E+00   9.33276123E+00
  1.34010526E+03   4.4670E+00   1.10929539E+01
  1.34010526E+03   4.7320E+00   1.31866221E+01
  1.34010526E+03   5.0120E+00   1.56686846E+01
  1.39147992E+03   3.1620E-04   3.18682411E-12
  1.39147992E+03   3.3500E-04   3.96593714E-12
  1.39147992E+03   3.5480E-04   4.88664962E-12
  1.39147992E+03   3.7580E-04   5.98209673E-12
  1.39147992E+03   3.9810E-04   7.28732940E-12
  1.39147992E+03   4.2170E-04   8.83736254E-12
  1.39147992E+03   4.4670E-04   1.06798002E-11
  1.39147992E+03   4.7310E-04   1.28625460E-11
  1.39147992E+03   5.0120E-04   1.54693317E-11
  1.39147992E+03   5.3090E-04   1.85611436E-11
  1.39147992E+03   5.6230E-04   2.22284020E-11
  1.39147992E+03   5.9570E-04   2.66054085E-11
  1.39147992E+03   6.3100E-04   3.17965695E-11
  1.39147992E+03   6.6830E-04   3.79503244E-11
  1.39147992E+03   7.0790E-04   4.52797736E-11
  1.39147992E+03   7.4990E-04   5.40026260E-11
  1.39147992E+03   7.9430E-04   6.43493515E-11
  1.39147992E+03   8.4140E-04   7.66645503E-11
  1.39147992E+03   8.9120E-04   9.12741644E-11
  1.39147992E+03   9.4410E-04   1.08687551E-10
  1.39147992E+03   1.0000E-03   1.29334785E-10
  1.39147992E+03   1.0590E-03   1.53779037E-10
  1.39147992E+03   1.1220E-03   1.83065428E-10
  1.39147992E+03   1.1880E-03   2.17482922E-10
  1.39147992E+03   1.2590E-03   2.59030082E-10
  1.39147992E+03   1.3340E-03   3.08311205E-10
  1.39147992E+03   1.4130E-03   3.66569439E-10
  1.39147992E+03   1.4960E-03   4.35209327E-10
  1.39147992E+03   1.5850E-03   5.17772692E-10
  1.39147992E+03   1.6790E-03   6.15640847E-10
  1.39147992E+03   1.7780E-03   7.31264279E-10
  1.39147992E+03   1.8840E-03   8.70181798E-10
  1.39147992E+03   1.9950E-03   1.03340213E-09
  1.39147992E+03   2.1130E-03   1.22800781E-09
  1.39147992E+03   2.2390E-03   1.46122623E-09
  1.39147992E+03   2.3710E-03   1.73537585E-09
  1.39147992E+03   2.5120E-03   2.06392961E-09
  1.39147992E+03   2.6610E-03   2.45358843E-09
  1.39147992E+03   2.8180E-03   2.91417821E-09
  1.39147992E+03   2.9850E-03   3.46376298E-09
  1.39147992E+03   3.1620E-03   4.11736427E-09
  1.39147992E+03   3.3500E-03   4.89647731E-09
  1.39147992E+03   3.5480E-03   5.81718978E-09
  1.39147992E+03   3.7580E-03   6.91263689E-09
  1.39147992E+03   3.9810E-03   8.21786956E-09
  1.39147992E+03   4.2170E-03   9.76790270E-09
  1.39147992E+03   4.4670E-03   1.16103403E-08
  1.39147992E+03   4.7320E-03   1.38018351E-08
  1.39147992E+03   5.0120E-03   1.63998719E-08
  1.39147992E+03   5.3090E-03   1.94916838E-08
  1.39147992E+03   5.6230E-03   2.31589421E-08
  1.39147992E+03   5.9570E-03   2.75359487E-08
  1.39147992E+03   6.3100E-03   3.27271096E-08
  1.39147992E+03   6.6830E-03   3.88808646E-08
  1.39147992E+03   7.0790E-03   4.62103137E-08
  1.39147992E+03   7.4990E-03   5.49331662E-08
  1.39147992E+03   7.9430E-03   6.52798917E-08
  1.39147992E+03   8.4140E-03   7.75950905E-08
  1.39147992E+03   8.9120E-03   9.22047045E-08
  1.39147992E+03   9.4410E-03   1.09618092E-07
  1.39147992E+03   1.0000E-02   1.30265325E-07
  1.39147992E+03   1.0590E-02   1.54709577E-07
  1.39147992E+03   1.1220E-02   1.83995968E-07
  1.39147992E+03   1.1890E-02   2.18965479E-07
  1.39147992E+03   1.2590E-02   2.59960623E-07
  1.39147992E+03   1.3330E-02   3.08546818E-07
  1.39147992E+03   1.4120E-02   3.66720275E-07
  1.39147992E+03   1.4960E-02   4.36139867E-07
  1.39147992E+03   1.5850E-02   5.18703232E-07
  1.39147992E+03   1.6790E-02   6.16571387E-07
  1.39147992E+03   1.7780E-02   7.32194819E-07
  1.39147992E+03   1.8840E-02   8.71112339E-07
  1.39147992E+03   1.9950E-02   1.03433267E-06
  1.39147992E+03   2.1140E-02   1.23068400E-06
  1.39147992E+03   2.2390E-02   1.46215677E-06
  1.39147992E+03   2.3710E-02   1.73630639E-06
  1.39147992E+03   2.5120E-02   2.06486015E-06
  1.39147992E+03   2.6610E-02   2.45451897E-06
  1.39147992E+03   2.8180E-02   2.91510876E-06
  1.39147992E+03   2.9850E-02   3.46469352E-06
  1.39147992E+03   3.1620E-02   4.11829481E-06
  1.39147992E+03   3.3500E-02   4.89740785E-06
  1.39147992E+03   3.5480E-02   5.81812032E-06
  1.39147992E+03   3.7580E-02   6.91356743E-06
  1.39147992E+03   3.9810E-02   8.21880010E-06
  1.39147992E+03   4.2170E-02   9.76883324E-06
  1.39147992E+03   4.4670E-02   1.16112709E-05
  1.39147992E+03   4.7320E-02   1.38027656E-05
  1.39147992E+03   5.0120E-02   1.64008024E-05
  1.39147992E+03   5.3090E-02   1.94926143E-05
  1.39147992E+03   5.6230E-02   2.31598727E-05
  1.39147992E+03   5.9570E-02   2.75368792E-05
  1.39147992E+03   6.3100E-02   3.27280402E-05
  1.39147992E+03   6.6830E-02   3.88817951E-05
  1.39147992E+03   7.0790E-02   4.62112443E-05
  1.39147992E+03   7.4990E-02   5.49340967E-05
  1.39147992E+03   7.9430E-02   6.52808222E-05
  1.39147992E+03   8.4140E-02   7.75960210E-05
  1.39147992E+03   8.9120E-02   9.22056351E-05
  1.39147992E+03   9.4410E-02   1.09619022E-04
  1.39147992E+03   1.0000E-01   1.30266256E-04
  1.39147992E+03   1.0590E-01   1.54710508E-04
  1.39147992E+03   1.1220E-01   1.83996899E-04
  1.39147992E+03   1.1890E-01   2.18966409E-04
  1.39147992E+03   1.2590E-01   2.59961553E-04
  1.39147992E+03   1.3330E-01   3.08547748E-04
  1.39147992E+03   1.4120E-01   3.66721205E-04
  1.39147992E+03   1.4960E-01   4.36140798E-04
  1.39147992E+03   1.5850E-01   5.18704162E-04
  1.39147992E+03   1.6790E-01   6.16572317E-04
  1.39147992E+03   1.7780E-01   7.32195750E-04
  1.39147992E+03   1.8840E-01   8.71113269E-04
  1.39147992E+03   1.9950E-01   1.03433360E-03
  1.39147992E+03   2.1130E-01   1.22893928E-03
  1.39147992E+03   2.2390E-01   1.46215770E-03
  1.39147992E+03   2.3710E-01   1.73630732E-03
  1.39147992E+03   2.5120E-01   2.06486108E-03
  1.39147992E+03   2.6610E-01   2.45451990E-03
  1.39147992E+03   2.8180E-01   2.91510969E-03
  1.39147992E+03   2.9850E-01   3.46469445E-03
  1.39147992E+03   3.1620E-01   4.11829574E-03
  1.39147992E+03   3.3500E-01   4.89740878E-03
  1.39147992E+03   3.5480E-01   5.81812125E-03
  1.39147992E+03   3.7580E-01   6.91356836E-03
  1.39147992E+03   3.9810E-01   8.21880103E-03
  1.39147992E+03   4.2170E-01   9.76883417E-03
  1.39147992E+03   4.4670E-01   1.16112718E-02
  1.39147992E+03   4.7320E-01   1.38027665E-02
  1.39147992E+03   5.0120E-01   1.64008033E-02
  1.39147992E+03   5.3090E-01   1.94926152E-02
  1.39147992E+03   5.6230E-01   2.31598736E-02
  1.39147992E+03   5.9570E-01   2.75368802E-02
  1.39147992E+03   6.3100E-01   3.27280411E-02
  1.39147992E+03   6.6830E-01   3.88817960E-02
  1.39147992E+03   7.0790E-01   4.62112452E-02
  1.39147992E+03   7.4990E-01   5.49340976E-02
  1.39147992E+03   7.9430E-01   6.52808231E-02
  1.39147992E+03   8.4140E-01   7.75960220E-02
  1.39147992E+03   8.9130E-01   9.22366782E-02
  1.39147992E+03   9.4410E-01   1.09619023E-01
  1.39147992E+03   1.0000E+00   1.30266257E-01
  1.39147992E+03   1.0590E+00   1.54710509E-01
  1.39147992E+03   1.1220E+00   1.83996900E-01
  1.39147992E+03   1.1890E+00   2.18966410E-01
  1.39147992E+03   1.2590E+00   2.59961554E-01
  1.39147992E+03   1.3340E+00   3.09242676E-01
  1.39147992E+03   1.4130E+00   3.67500911E-01
  1.39147992E+03   1.4960E+00   4.36140799E-01
  1.39147992E+03   1.5850E+00   5.18704163E-01
  1.39147992E+03   1.6790E+00   6.16572318E-01
  1.39147992E+03   1.7780E+00   7.32195751E-01
  1.39147992E+03   1.8840E+00   8.71113270E-01
  1.39147992E+03   1.9950E+00   1.03433360E+00
  1.39147992E+03   2.1140E+00   1.23068493E+00
  1.39147992E+03   2.2390E+00   1.46215770E+00
  1.39147992E+03   2.3710E+00   1.73630732E+00
  1.39147992E+03   2.5120E+00   2.06486108E+00
  1.39147992E+03   2.6610E+00   2.45451990E+00
  1.39147992E+03   2.8180E+00   2.91510969E+00
  1.39147992E+03   2.9850E+00   3.46469445E+00
  1.39147992E+03   3.1620E+00   4.11829574E+00
  1.39147992E+03   3.3500E+00   4.89740878E+00
  1.39147992E+03   3.5480E+00   5.81812125E+00
  1.39147992E+03   3.7580E+00   6.91356836E+00
  1.39147992E+03   3.9810E+00   8.21880104E+00
  1.39147992E+03   4.2170E+00   9.76883417E+00
  1.39147992E+03   4.4670E+00   1.16112718E+01
  1.39147992E+03   4.7320E+00   1.38027665E+01
  1.39147992E+03   5.0120E+00   1.64008033E+01
  1.44482409E+03   3.1620E-04   3.33477845E-12
  1.44482409E+03   3.3500E-04   4.15006329E-12
  1.44482409E+03   3.5480E-04   5.11352158E-12
  1.44482409E+03   3.7580E-04   6.25982690E-12
  1.44482409E+03   3.9810E-04   7.62565747E-12
  1.44482409E+03   4.2170E-04   9.24765383E-12
  1.44482409E+03   4.4670E-04   1.11756301E-11
  1.44482409E+03   4.7310E-04   1.34597141E-11
  1.44482409E+03   5.0120E-04   1.61875247E-11
  1.44482409E+03   5.3090E-04   1.94228798E-11
  1.44482409E+03   5.6230E-04   2.32603976E-11
  1.44482409E+03   5.9570E-04   2.78406150E-11
  1.44482409E+03   6.3100E-04   3.32727854E-11
  1.44482409E+03   6.6830E-04   3.97122401E-11
  1.44482409E+03   7.0790E-04   4.73819728E-11
  1.44482409E+03   7.4990E-04   5.65098002E-11
  1.44482409E+03   7.9430E-04   6.73368920E-11
  1.44482409E+03   8.4140E-04   8.02238473E-11
  1.44482409E+03   8.9120E-04   9.55117403E-11
  1.44482409E+03   9.4410E-04   1.13733577E-10
  1.44482409E+03   1.0000E-03   1.35339398E-10
  1.44482409E+03   1.0590E-03   1.60918520E-10
  1.44482409E+03   1.1220E-03   1.91564587E-10
  1.44482409E+03   1.1880E-03   2.27579979E-10
  1.44482409E+03   1.2590E-03   2.71056045E-10
  1.44482409E+03   1.3340E-03   3.22625136E-10
  1.44482409E+03   1.4130E-03   3.83588120E-10
  1.44482409E+03   1.4960E-03   4.55414745E-10
  1.44482409E+03   1.5850E-03   5.41811270E-10
  1.44482409E+03   1.6790E-03   6.44223139E-10
  1.44482409E+03   1.7780E-03   7.65214608E-10
  1.44482409E+03   1.8840E-03   9.10581636E-10
  1.44482409E+03   1.9950E-03   1.08137978E-09
  1.44482409E+03   2.1130E-03   1.28502040E-09
  1.44482409E+03   2.2390E-03   1.52906642E-09
  1.44482409E+03   2.3710E-03   1.81594396E-09
  1.44482409E+03   2.5120E-03   2.15975145E-09
  1.44482409E+03   2.6610E-03   2.56750092E-09
  1.44482409E+03   2.8180E-03   3.04947446E-09
  1.44482409E+03   2.9850E-03   3.62457474E-09
  1.44482409E+03   3.1620E-03   4.30852071E-09
  1.44482409E+03   3.3500E-03   5.12380554E-09
  1.44482409E+03   3.5480E-03   6.08726383E-09
  1.44482409E+03   3.7580E-03   7.23356915E-09
  1.44482409E+03   3.9810E-03   8.59939972E-09
  1.44482409E+03   4.2170E-03   1.02213961E-08
  1.44482409E+03   4.4670E-03   1.21493724E-08
  1.44482409E+03   4.7320E-03   1.44426114E-08
  1.44482409E+03   5.0120E-03   1.71612670E-08
  1.44482409E+03   5.3090E-03   2.03966221E-08
  1.44482409E+03   5.6230E-03   2.42341399E-08
  1.44482409E+03   5.9570E-03   2.88143573E-08
  1.44482409E+03   6.3100E-03   3.42465277E-08
  1.44482409E+03   6.6830E-03   4.06859823E-08
  1.44482409E+03   7.0790E-03   4.83557151E-08
  1.44482409E+03   7.4990E-03   5.74835424E-08
  1.44482409E+03   7.9430E-03   6.83106343E-08
  1.44482409E+03   8.4140E-03   8.11975895E-08
  1.44482409E+03   8.9120E-03   9.64854825E-08
  1.44482409E+03   9.4410E-03   1.14707319E-07
  1.44482409E+03   1.0000E-02   1.36313140E-07
  1.44482409E+03   1.0590E-02   1.61892262E-07
  1.44482409E+03   1.1220E-02   1.92538329E-07
  1.44482409E+03   1.1890E-02   2.29131366E-07
  1.44482409E+03   1.2590E-02   2.72029787E-07
  1.44482409E+03   1.3330E-02   3.22871688E-07
  1.44482409E+03   1.4120E-02   3.83745958E-07
  1.44482409E+03   1.4960E-02   4.56388487E-07
  1.44482409E+03   1.5850E-02   5.42785012E-07
  1.44482409E+03   1.6790E-02   6.45196881E-07
  1.44482409E+03   1.7780E-02   7.66188350E-07
  1.44482409E+03   1.8840E-02   9.11555379E-07
  1.44482409E+03   1.9950E-02   1.08235353E-06
  1.44482409E+03   2.1140E-02   1.28782084E-06
  1.44482409E+03   2.2390E-02   1.53004016E-06
  1.44482409E+03   2.3710E-02   1.81691770E-06
  1.44482409E+03   2.5120E-02   2.16072520E-06
  1.44482409E+03   2.6610E-02   2.56847466E-06
  1.44482409E+03   2.8180E-02   3.05044820E-06
  1.44482409E+03   2.9850E-02   3.62554848E-06
  1.44482409E+03   3.1620E-02   4.30949445E-06
  1.44482409E+03   3.3500E-02   5.12477928E-06
  1.44482409E+03   3.5480E-02   6.08823757E-06
  1.44482409E+03   3.7580E-02   7.23454289E-06
  1.44482409E+03   3.9810E-02   8.60037346E-06
  1.44482409E+03   4.2170E-02   1.02223698E-05
  1.44482409E+03   4.4670E-02   1.21503461E-05
  1.44482409E+03   4.7320E-02   1.44435851E-05
  1.44482409E+03   5.0120E-02   1.71622407E-05
  1.44482409E+03   5.3090E-02   2.03975958E-05
  1.44482409E+03   5.6230E-02   2.42351136E-05
  1.44482409E+03   5.9570E-02   2.88153310E-05
  1.44482409E+03   6.3100E-02   3.42475014E-05
  1.44482409E+03   6.6830E-02   4.06869561E-05
  1.44482409E+03   7.0790E-02   4.83566888E-05
  1.44482409E+03   7.4990E-02   5.74845162E-05
  1.44482409E+03   7.9430E-02   6.83116080E-05
  1.44482409E+03   8.4140E-02   8.11985633E-05
  1.44482409E+03   8.9120E-02   9.64864563E-05
  1.44482409E+03   9.4410E-02   1.14708293E-04
  1.44482409E+03   1.0000E-01   1.36314114E-04
  1.44482409E+03   1.0590E-01   1.61893236E-04
  1.44482409E+03   1.1220E-01   1.92539303E-04
  1.44482409E+03   1.1890E-01   2.29132339E-04
  1.44482409E+03   1.2590E-01   2.72030761E-04
  1.44482409E+03   1.3330E-01   3.22872662E-04
  1.44482409E+03   1.4120E-01   3.83746932E-04
  1.44482409E+03   1.4960E-01   4.56389461E-04
  1.44482409E+03   1.5850E-01   5.42785986E-04
  1.44482409E+03   1.6790E-01   6.45197855E-04
  1.44482409E+03   1.7780E-01   7.66189324E-04
  1.44482409E+03   1.8840E-01   9.11556352E-04
  1.44482409E+03   1.9950E-01   1.08235450E-03
  1.44482409E+03   2.1130E-01   1.28599511E-03
  1.44482409E+03   2.2390E-01   1.53004114E-03
  1.44482409E+03   2.3710E-01   1.81691867E-03
  1.44482409E+03   2.5120E-01   2.16072617E-03
  1.44482409E+03   2.6610E-01   2.56847564E-03
  1.44482409E+03   2.8180E-01   3.05044917E-03
  1.44482409E+03   2.9850E-01   3.62554945E-03
  1.44482409E+03   3.1620E-01   4.30949542E-03
  1.44482409E+03   3.3500E-01   5.12478025E-03
  1.44482409E+03   3.5480E-01   6.08823855E-03
  1.44482409E+03   3.7580E-01   7.23454386E-03
  1.44482409E+03   3.9810E-01   8.60037444E-03
  1.44482409E+03   4.2170E-01   1.02223708E-02
  1.44482409E+03   4.4670E-01   1.21503471E-02
  1.44482409E+03   4.7320E-01   1.44435861E-02
  1.44482409E+03   5.0120E-01   1.71622417E-02
  1.44482409E+03   5.3090E-01   2.03975968E-02
  1.44482409E+03   5.6230E-01   2.42351146E-02
  1.44482409E+03   5.9570E-01   2.88153320E-02
  1.44482409E+03   6.3100E-01   3.42475024E-02
  1.44482409E+03   6.6830E-01   4.06869570E-02
  1.44482409E+03   7.0790E-01   4.83566898E-02
  1.44482409E+03   7.4990E-01   5.74845171E-02
  1.44482409E+03   7.9430E-01   6.83116090E-02
  1.44482409E+03   8.4140E-01   8.11985642E-02
  1.44482409E+03   8.9130E-01   9.65189406E-02
  1.44482409E+03   9.4410E-01   1.14708294E-01
  1.44482409E+03   1.0000E+00   1.36314115E-01
