# DH21 astrodust enthalpy table
# Stage 1 (silicate-only, literal DL01 prefactor, rho=3.5)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  3.20843856E+02   7.9430E-04   1.01440112E-11
  3.20843856E+02   8.4140E-04   1.20792923E-11
  3.20843856E+02   8.9120E-04   1.43751309E-11
  3.20843856E+02   9.4410E-04   1.71115705E-11
  3.20843856E+02   1.0000E-03   2.03561954E-11
  3.20843856E+02   1.0590E-03   2.41975055E-11
  3.20843856E+02   1.1220E-03   2.87997370E-11
  3.20843856E+02   1.1880E-03   3.42082997E-11
  3.20843856E+02   1.2590E-03   4.07372590E-11
  3.20843856E+02   1.3340E-03   4.84815774E-11
  3.20843856E+02   1.4130E-03   5.76366109E-11
  3.20843856E+02   1.4960E-03   6.84230770E-11
  3.20843856E+02   1.5850E-03   8.13975581E-11
  3.20843856E+02   1.6790E-03   9.67771218E-11
  3.20843856E+02   1.7780E-03   1.14946852E-10
  3.20843856E+02   1.8840E-03   1.36777148E-10
  3.20843856E+02   1.9950E-03   1.62426529E-10
  3.20843856E+02   2.1130E-03   1.93007982E-10
  3.20843856E+02   2.2390E-03   2.29657263E-10
  3.20843856E+02   2.3710E-03   2.72738709E-10
  3.20843856E+02   2.5120E-03   3.24369534E-10
  3.20843856E+02   2.6610E-03   3.85602757E-10
  3.20843856E+02   2.8180E-03   4.57982480E-10
  3.20843856E+02   2.9850E-03   5.44347386E-10
  3.20843856E+02   3.1620E-03   6.47058045E-10
  3.20843856E+02   3.3500E-03   7.69492340E-10
  3.20843856E+02   3.5480E-03   9.14178384E-10
  3.20843856E+02   3.7580E-03   1.08632323E-09
  3.20843856E+02   3.9810E-03   1.29143499E-09
  3.20843856E+02   4.2170E-03   1.53501609E-09
  3.20843856E+02   4.4670E-03   1.82454732E-09
  3.20843856E+02   4.7320E-03   2.16893139E-09
  3.20843856E+02   5.0120E-03   2.57720181E-09
  3.20843856E+02   5.3090E-03   3.06306688E-09
  3.20843856E+02   5.6230E-03   3.63936091E-09
  3.20843856E+02   5.9570E-03   4.32718885E-09
  3.20843856E+02   6.3100E-03   5.14295769E-09
  3.20843856E+02   6.6830E-03   6.10999406E-09
  3.20843856E+02   7.0790E-03   7.26178579E-09
  3.20843856E+02   7.4990E-03   8.63254490E-09
  3.20843856E+02   7.9430E-03   1.02584887E-08
  3.20843856E+02   8.4140E-03   1.21937698E-08
  3.20843856E+02   8.9120E-03   1.44896084E-08
  3.20843856E+02   9.4410E-03   1.72260480E-08
  3.20843856E+02   1.0000E-02   2.04706729E-08
  3.20843856E+02   1.0590E-02   2.43119830E-08
  3.20843856E+02   1.1220E-02   2.89142146E-08
  3.20843856E+02   1.1890E-02   3.44095242E-08
  3.20843856E+02   1.2590E-02   4.08517365E-08
  3.20843856E+02   1.3330E-02   4.84868501E-08
  3.20843856E+02   1.4120E-02   5.76285612E-08
  3.20843856E+02   1.4960E-02   6.85375545E-08
  3.20843856E+02   1.5850E-02   8.15120356E-08
  3.20843856E+02   1.6790E-02   9.68915994E-08
  3.20843856E+02   1.7780E-02   1.15061329E-07
  3.20843856E+02   1.8840E-02   1.36891626E-07
  3.20843856E+02   1.9950E-02   1.62541006E-07
  3.20843856E+02   2.1140E-02   1.93396781E-07
  3.20843856E+02   2.2390E-02   2.29771741E-07
  3.20843856E+02   2.3710E-02   2.72853186E-07
  3.20843856E+02   2.5120E-02   3.24484011E-07
  3.20843856E+02   2.6610E-02   3.85717235E-07
  3.20843856E+02   2.8180E-02   4.58096958E-07
  3.20843856E+02   2.9850E-02   5.44461863E-07
  3.20843856E+02   3.1620E-02   6.47172523E-07
  3.20843856E+02   3.3500E-02   7.69606818E-07
  3.20843856E+02   3.5480E-02   9.14292862E-07
  3.20843856E+02   3.7580E-02   1.08643771E-06
  3.20843856E+02   3.9810E-02   1.29154947E-06
  3.20843856E+02   4.2170E-02   1.53513057E-06
  3.20843856E+02   4.4670E-02   1.82466180E-06
  3.20843856E+02   4.7320E-02   2.16904586E-06
  3.20843856E+02   5.0120E-02   2.57731628E-06
  3.20843856E+02   5.3090E-02   3.06318135E-06
  3.20843856E+02   5.6230E-02   3.63947539E-06
  3.20843856E+02   5.9570E-02   4.32730333E-06
  3.20843856E+02   6.3100E-02   5.14307216E-06
  3.20843856E+02   6.6830E-02   6.11010854E-06
  3.20843856E+02   7.0790E-02   7.26190027E-06
  3.20843856E+02   7.4990E-02   8.63265938E-06
  3.20843856E+02   7.9430E-02   1.02586032E-05
  3.20843856E+02   8.4140E-02   1.21938843E-05
  3.20843856E+02   8.9120E-02   1.44897229E-05
  3.20843856E+02   9.4410E-02   1.72261625E-05
  3.20843856E+02   1.0000E-01   2.04707874E-05
  3.20843856E+02   1.0590E-01   2.43120975E-05
  3.20843856E+02   1.1220E-01   2.89143290E-05
  3.20843856E+02   1.1890E-01   3.44096387E-05
  3.20843856E+02   1.2590E-01   4.08518510E-05
  3.20843856E+02   1.3330E-01   4.84869646E-05
  3.20843856E+02   1.4120E-01   5.76286756E-05
  3.20843856E+02   1.4960E-01   6.85376690E-05
  3.20843856E+02   1.5850E-01   8.15121501E-05
  3.20843856E+02   1.6790E-01   9.68917138E-05
  3.20843856E+02   1.7780E-01   1.15061444E-04
  3.20843856E+02   1.8840E-01   1.36891740E-04
  3.20843856E+02   1.9950E-01   1.62541121E-04
  3.20843856E+02   2.1130E-01   1.93122574E-04
  3.20843856E+02   2.2390E-01   2.29771855E-04
  3.20843856E+02   2.3710E-01   2.72853301E-04
  3.20843856E+02   2.5120E-01   3.24484126E-04
  3.20843856E+02   2.6610E-01   3.85717349E-04
  3.20843856E+02   2.8180E-01   4.58097072E-04
  3.20843856E+02   2.9850E-01   5.44461978E-04
  3.20843856E+02   3.1620E-01   6.47172637E-04
  3.20843856E+02   3.3500E-01   7.69606932E-04
  3.20843856E+02   3.5480E-01   9.14292976E-04
  3.20843856E+02   3.7580E-01   1.08643782E-03
  3.20843856E+02   3.9810E-01   1.29154958E-03
  3.20843856E+02   4.2170E-01   1.53513069E-03
  3.20843856E+02   4.4670E-01   1.82466191E-03
  3.20843856E+02   4.7320E-01   2.16904598E-03
  3.20843856E+02   5.0120E-01   2.57731640E-03
  3.20843856E+02   5.3090E-01   3.06318147E-03
  3.20843856E+02   5.6230E-01   3.63947550E-03
  3.20843856E+02   5.9570E-01   4.32730344E-03
  3.20843856E+02   6.3100E-01   5.14307228E-03
  3.20843856E+02   6.6830E-01   6.11010866E-03
  3.20843856E+02   7.0790E-01   7.26190038E-03
  3.20843856E+02   7.4990E-01   8.63265949E-03
  3.20843856E+02   7.9430E-01   1.02586033E-02
  3.20843856E+02   8.4140E-01   1.21938844E-02
  3.20843856E+02   8.9130E-01   1.44946012E-02
  3.20843856E+02   9.4410E-01   1.72261626E-02
  3.20843856E+02   1.0000E+00   2.04707875E-02
  3.20843856E+02   1.0590E+00   2.43120976E-02
  3.20843856E+02   1.1220E+00   2.89143292E-02
  3.20843856E+02   1.1890E+00   3.44096388E-02
  3.20843856E+02   1.2590E+00   4.08518511E-02
  3.20843856E+02   1.3340E+00   4.85961696E-02
  3.20843856E+02   1.4130E+00   5.77512030E-02
  3.20843856E+02   1.4960E+00   6.85376691E-02
  3.20843856E+02   1.5850E+00   8.15121502E-02
  3.20843856E+02   1.6790E+00   9.68917140E-02
  3.20843856E+02   1.7780E+00   1.15061444E-01
  3.20843856E+02   1.8840E+00   1.36891740E-01
  3.20843856E+02   1.9950E+00   1.62541121E-01
  3.20843856E+02   2.1140E+00   1.93396896E-01
  3.20843856E+02   2.2390E+00   2.29771855E-01
  3.20843856E+02   2.3710E+00   2.72853301E-01
  3.20843856E+02   2.5120E+00   3.24484126E-01
  3.20843856E+02   2.6610E+00   3.85717349E-01
  3.20843856E+02   2.8180E+00   4.58097072E-01
  3.20843856E+02   2.9850E+00   5.44461978E-01
  3.20843856E+02   3.1620E+00   6.47172637E-01
  3.20843856E+02   3.3500E+00   7.69606932E-01
  3.20843856E+02   3.5480E+00   9.14292976E-01
  3.20843856E+02   3.7580E+00   1.08643782E+00
  3.20843856E+02   3.9810E+00   1.29154958E+00
  3.20843856E+02   4.2170E+00   1.53513069E+00
  3.20843856E+02   4.4670E+00   1.82466191E+00
  3.20843856E+02   4.7320E+00   2.16904598E+00
  3.20843856E+02   5.0120E+00   2.57731640E+00
  3.33143817E+02   3.1620E-04   5.67933481E-13
  3.33143817E+02   3.3500E-04   6.98495027E-13
  3.33143817E+02   3.5480E-04   8.52785405E-13
  3.33143817E+02   3.7580E-04   1.03635732E-12
  3.33143817E+02   3.9810E-04   1.25508450E-12
  3.33143817E+02   4.2170E-04   1.51483464E-12
  3.33143817E+02   4.4670E-04   1.82358510E-12
  3.33143817E+02   4.7310E-04   2.18936345E-12
  3.33143817E+02   5.0120E-04   2.62620117E-12
  3.33143817E+02   5.3090E-04   3.14431822E-12
  3.33143817E+02   5.6230E-04   3.75886694E-12
  3.33143817E+02   5.9570E-04   4.49235325E-12
  3.33143817E+02   6.3100E-04   5.36227324E-12
  3.33143817E+02   6.6830E-04   6.39350199E-12
  3.33143817E+02   7.0790E-04   7.62175024E-12
  3.33143817E+02   7.4990E-04   9.08350104E-12
  3.33143817E+02   7.9430E-04   1.08173759E-11
  3.33143817E+02   8.4140E-04   1.28811219E-11
  3.33143817E+02   8.9120E-04   1.53293594E-11
  3.33143817E+02   9.4410E-04   1.82474453E-11
  3.33143817E+02   1.0000E-03   2.17074500E-11
  3.33143817E+02   1.0590E-03   2.58037483E-11
  3.33143817E+02   1.1220E-03   3.07114783E-11
  3.33143817E+02   1.1880E-03   3.64790642E-11
  3.33143817E+02   1.2590E-03   4.34414191E-11
  3.33143817E+02   1.3340E-03   5.16998094E-11
  3.33143817E+02   1.4130E-03   6.14625586E-11
  3.33143817E+02   1.4960E-03   7.29650359E-11
  3.33143817E+02   1.5850E-03   8.68007697E-11
  3.33143817E+02   1.6790E-03   1.03201237E-10
  3.33143817E+02   1.7780E-03   1.22577083E-10
  3.33143817E+02   1.8840E-03   1.45856486E-10
  3.33143817E+02   1.9950E-03   1.73208485E-10
  3.33143817E+02   2.1130E-03   2.05819950E-10
  3.33143817E+02   2.2390E-03   2.44902030E-10
  3.33143817E+02   2.3710E-03   2.90843244E-10
  3.33143817E+02   2.5120E-03   3.45901349E-10
  3.33143817E+02   2.6610E-03   4.11199266E-10
  3.33143817E+02   2.8180E-03   4.88383592E-10
  3.33143817E+02   2.9850E-03   5.80481444E-10
  3.33143817E+02   3.1620E-03   6.90010089E-10
  3.33143817E+02   3.3500E-03   8.20571636E-10
  3.33143817E+02   3.5480E-03   9.74862013E-10
  3.33143817E+02   3.7580E-03   1.15843392E-09
  3.33143817E+02   3.9810E-03   1.37716110E-09
  3.33143817E+02   4.2170E-03   1.63691125E-09
  3.33143817E+02   4.4670E-03   1.94566171E-09
  3.33143817E+02   4.7320E-03   2.31290616E-09
  3.33143817E+02   5.0120E-03   2.74827778E-09
  3.33143817E+02   5.3090E-03   3.26639482E-09
  3.33143817E+02   5.6230E-03   3.88094355E-09
  3.33143817E+02   5.9570E-03   4.61442986E-09
  3.33143817E+02   6.3100E-03   5.48434985E-09
  3.33143817E+02   6.6830E-03   6.51557860E-09
  3.33143817E+02   7.0790E-03   7.74382685E-09
  3.33143817E+02   7.4990E-03   9.20557765E-09
  3.33143817E+02   7.9430E-03   1.09394525E-08
  3.33143817E+02   8.4140E-03   1.30031985E-08
  3.33143817E+02   8.9120E-03   1.54514360E-08
  3.33143817E+02   9.4410E-03   1.83695219E-08
  3.33143817E+02   1.0000E-02   2.18295267E-08
  3.33143817E+02   1.0590E-02   2.59258249E-08
  3.33143817E+02   1.1220E-02   3.08335549E-08
  3.33143817E+02   1.1890E-02   3.66936460E-08
  3.33143817E+02   1.2590E-02   4.35634957E-08
  3.33143817E+02   1.3330E-02   5.17054321E-08
  3.33143817E+02   1.4120E-02   6.14539746E-08
  3.33143817E+02   1.4960E-02   7.30871125E-08
  3.33143817E+02   1.5850E-02   8.69228463E-08
  3.33143817E+02   1.6790E-02   1.03323313E-07
  3.33143817E+02   1.7780E-02   1.22699159E-07
  3.33143817E+02   1.8840E-02   1.45978562E-07
  3.33143817E+02   1.9950E-02   1.73330561E-07
  3.33143817E+02   2.1140E-02   2.06234559E-07
  3.33143817E+02   2.2390E-02   2.45024106E-07
  3.33143817E+02   2.3710E-02   2.90965320E-07
  3.33143817E+02   2.5120E-02   3.46023426E-07
  3.33143817E+02   2.6610E-02   4.11321342E-07
  3.33143817E+02   2.8180E-02   4.88505668E-07
  3.33143817E+02   2.9850E-02   5.80603520E-07
  3.33143817E+02   3.1620E-02   6.90132166E-07
  3.33143817E+02   3.3500E-02   8.20693712E-07
